EVER_ASSAULT,FEMALE,RACE_BLACK,RACE_HISPANIC,RACE_MIXED,BIOMOMAGE,NUMSIBS,FAM_ONE_PARENT,FAM_BIO_STEP,FAM_OTHER,PAR_ED_HS,PAR_ED_SOME_COL,PAR_ED_COL,POVRATIO97,ASVAB_SCORE,EARLY_DESTROY,EARLY_STEAL_UNDER,EARLY_STEAL_OVER,EARLY_OTHER_PROP,EARLY_GANG,EARLY_GUN,EARLY_RUNAWAY,EARLY_SMOKING,EARLY_ALCOHOL,EARLY_MARIJUANA,EARLY_HARD_DRUGS,EVER_ARR_BY17
0,1,0,1,0,33.0,2,0,0,0,0.0,0.0,1.0,6.300000190734863,96.51200103759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,27.0,2,0,0,0,0.0,0.0,1.0,4.710000038146973,99.64099884033203,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,34.0,2,0,0,0,0.0,0.0,1.0,2.2799999713897705,53.56800079345703,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,0,0,0,31.0,1,0,0,0,0.0,1.0,0.0,3.7200000286102295,85.74099731445312,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0,0,0,0,18.0,1,0,1,0,0.0,0.0,1.0,2.0199999809265137,8.326000213623047,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0
1,1,1,0,0,30.0,2,0,0,0,0.0,0.0,1.0,3.200000047683716,67.47200012207031,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,1,0,0,0,19.0,1,0,0,0,1.0,0.0,0.0,4.099999904632568,71.56800079345703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,0,0,1,0,26.0,1,0,0,0,0.0,0.0,0.0,2.130000114440918,5.296000003814697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,0,17.0,0,0,1,0,0.0,1.0,0.0,3.2899999618530273,9.782999992370605,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0
0,1,0,0,0,27.0,2,0,0,0,0.0,1.0,0.0,2.380000114440918,68.91699981689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,0,0,0,25.0,3,0,1,0,0.0,1.0,0.0,2.5799999237060547,99.03399658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,19.0,2,0,1,0,0.0,0.0,1.0,2.799999952316284,54.209999084472656,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0
0,1,0,0,0,26.0,1,0,0,0,1.0,0.0,0.0,0.8799999952316284,61.263999938964844,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,0,18.0,4,0,0,0,1.0,0.0,0.0,1.7000000476837158,33.388999938964844,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,23.0,2,0,0,0,0.0,0.0,1.0,4.010000228881836,78.68699645996094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
0,1,0,0,0,25.0,2,0,0,0,0.0,0.0,1.0,4.010000228881836,33.895999908447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,29.0,0,0,0,0,0.0,0.0,0.0,2.7699999809265137,76.91200256347656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,1,0,0,0,20.0,1,0,0,0,0.0,0.0,1.0,3.8299999237060547,13.00100040435791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,21.0,2,0,0,0,0.0,0.0,0.0,5.610000133514404,83.8489990234375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,0,0,0,24.0,2,0,0,0,0.0,0.0,0.0,5.610000133514404,48.676998138427734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,0,30.0,3,0,0,0,0.0,0.0,1.0,5.71999979019165,75.12100219726562,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0
0,1,0,0,0,32.0,3,0,0,0,0.0,0.0,1.0,5.71999979019165,98.07099914550781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0
1,0,0,0,0,22.0,0,1,0,0,1.0,0.0,0.0,1.9900000095367432,2.9700000286102295,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
0,1,0,0,0,25.0,1,0,0,0,1.0,0.0,0.0,3.7799999713897705,60.89699935913086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,19.0,2,0,0,0,1.0,0.0,0.0,7.309999942779541,72.72100067138672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,0,0,0,37.0,0,0,0,0,1.0,0.0,0.0,2.2300000190734863,33.76900100708008,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
0,0,0,0,0,26.0,3,0,0,0,0.0,1.0,0.0,2.0399999618530273,80.42400360107422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,28.0,1,0,0,0,1.0,0.0,0.0,2.950000047683716,75.35399627685547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0
1,0,0,0,0,26.0,1,0,1,0,0.0,1.0,0.0,2.680000066757202,26.826000213623047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0
0,1,0,0,0,21.0,0,0,1,0,0.0,1.0,0.0,2.380000114440918,68.56800079345703,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0
0,1,0,0,0,24.0,0,0,0,0,1.0,0.0,0.0,4.369999885559082,60.3849983215332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,0,0,0,20.0,0,0,1,0,0.0,1.0,0.0,4.440000057220459,63.11199951171875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,0,0,0,0,36.0,1,0,0,0,1.0,0.0,0.0,4.260000228881836,43.763999938964844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,1,0,0,0,25.0,0,0,1,0,1.0,0.0,0.0,5.090000152587891,81.80799865722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0
1,0,0,0,0,22.0,1,0,0,0,1.0,0.0,0.0,2.4800000190734863,3.890000104904175,3.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0
1,1,0,0,0,27.0,0,0,0,0,1.0,0.0,0.0,4.519999980926514,19.59600067138672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
0,1,1,0,0,22.0,0,0,0,0,0.0,1.0,0.0,2.5999999046325684,86.0009994506836,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,4.0,4.0,2.0,0.0
1,1,0,0,0,20.0,2,0,0,0,0.0,1.0,0.0,2.190000057220459,39.48699951171875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,17.0,3,0,1,0,0.0,1.0,0.0,1.600000023841858,36.05099868774414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
0,1,0,0,0,35.0,0,1,0,0,0.0,1.0,0.0,3.190000057220459,91.30699920654297,1.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0
0,0,0,0,0,30.0,1,0,0,0,0.0,1.0,0.0,2.3299999237060547,41.29800033569336,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0,0,0,0,39.0,2,0,0,0,0.0,0.0,1.0,1.9299999475479126,6.386000156402588,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
0,0,0,0,0,19.0,3,0,0,0,0.0,1.0,0.0,3.0199999809265137,30.85099983215332,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,0,1,0,0,25.0,0,0,1,0,0.0,1.0,0.0,4.360000133514404,44.24700164794922,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0
0,1,0,0,0,20.0,1,0,1,0,0.0,0.0,1.0,4.710000038146973,78.86499786376953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
0,1,0,1,0,31.0,2,0,0,0,0.0,1.0,0.0,4.739999771118164,40.7760009765625,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0
0,1,0,0,0,20.0,2,0,1,0,0.0,1.0,0.0,1.3899999856948853,24.224000930786133,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0
0,0,0,0,0,27.0,2,0,0,0,0.0,0.0,1.0,3.8499999046325684,93.45899963378906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,29.0,2,0,0,0,0.0,0.0,1.0,3.8499999046325684,71.49299621582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0,0,0,0,28.0,1,1,0,0,0.0,1.0,0.0,4.199999809265137,77.26000213623047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,37.0,0,0,0,0,1.0,0.0,0.0,3.369999885559082,7.306000232696533,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,24.0,1,0,0,0,1.0,0.0,0.0,3.359999895095825,17.052000045776367,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
1,0,0,0,0,24.0,1,0,0,0,0.0,1.0,0.0,1.8899999856948853,77.29299926757812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0,1,0,0,24.0,1,0,0,0,0.0,1.0,0.0,2.5199999809265137,62.053001403808594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,26.0,2,0,0,0,0.0,0.0,1.0,4.170000076293945,96.96900177001953,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,0,0,0,0,27.0,2,0,0,0,0.0,0.0,1.0,4.170000076293945,69.24199676513672,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
0,0,0,0,0,29.0,2,0,0,0,0.0,0.0,1.0,4.170000076293945,72.59400177001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,33.0,0,0,0,0,0.0,0.0,1.0,6.059999942779541,40.56399917602539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,1,0,0,0,19.0,2,1,0,0,0.0,1.0,0.0,0.7300000190734863,50.88800048828125,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0
1,0,0,0,0,24.0,1,0,0,0,0.0,1.0,0.0,2.2200000286102295,73.58999633789062,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,0,0,28.0,1,0,0,0,0.0,0.0,1.0,2.950000047683716,62.970001220703125,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0
0,0,0,0,0,30.0,1,1,0,0,0.0,0.0,1.0,1.7999999523162842,93.81700134277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,32.0,1,1,0,0,0.0,0.0,1.0,1.7999999523162842,88.16200256347656,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,0,0,0,23.0,1,0,0,0,0.0,1.0,0.0,3.140000104904175,95.91899871826172,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
0,0,0,0,1,33.0,3,0,0,0,0.0,0.0,1.0,2.6700000762939453,53.4640007019043,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,20.0,1,0,0,0,0.0,0.0,1.0,1.8799999952316284,68.56400299072266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1,0,0,0,0,23.0,2,0,0,0,1.0,0.0,0.0,2.4100000858306885,41.152000427246094,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0
0,1,0,0,0,25.0,2,0,0,0,1.0,0.0,0.0,2.4100000858306885,70.86900329589844,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0
0,0,0,0,0,33.0,1,0,0,0,0.0,0.0,1.0,5.590000152587891,97.36900329589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,31.0,1,1,0,0,0.0,0.0,1.0,3.240000009536743,64.60299682617188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0
0,1,0,0,0,33.0,1,1,0,0,0.0,0.0,1.0,3.240000009536743,24.31800079345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0
1,1,0,1,0,26.0,1,0,0,0,0.0,1.0,0.0,2.450000047683716,85.06700134277344,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0,0,0,0,24.0,3,0,0,0,1.0,0.0,0.0,3.049999952316284,77.09700012207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,25.0,3,0,0,0,1.0,0.0,0.0,3.049999952316284,46.275001525878906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
0,0,0,0,0,31.0,1,0,0,0,0.0,0.0,1.0,4.269999980926514,40.428001403808594,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
0,1,0,0,0,24.0,1,0,0,0,1.0,0.0,0.0,3.5199999809265137,47.494998931884766,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,25.0,1,0,0,0,1.0,0.0,0.0,4.53000020980835,93.71499633789062,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,0,0,0,0,29.0,0,0,0,0,0.0,0.0,1.0,9.819999694824219,74.33499908447266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,1,0,0,0,32.0,3,0,0,0,1.0,0.0,0.0,2.380000114440918,8.920999526977539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,32.0,1,0,0,0,1.0,0.0,0.0,4.170000076293945,93.80799865722656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
0,1,0,0,0,33.0,1,0,0,0,1.0,0.0,0.0,4.170000076293945,95.74700164794922,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
1,0,0,0,0,25.0,2,0,0,0,0.0,1.0,0.0,2.680000066757202,90.28299713134766,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,25.0,2,0,0,0,0.0,1.0,0.0,3.4700000286102295,75.90499877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,16.0,2,0,0,0,1.0,0.0,0.0,1.9800000190734863,77.80000305175781,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,18.0,2,0,0,0,1.0,0.0,0.0,1.9800000190734863,89.96499633789062,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
0,1,0,0,0,30.0,2,0,0,0,0.0,0.0,1.0,4.380000114440918,86.88099670410156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,31.0,1,0,0,0,0.0,0.0,1.0,3.740000009536743,97.20800018310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
0,0,0,0,0,25.0,1,0,0,0,0.0,0.0,1.0,2.509999990463257,97.84300231933594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,28.0,1,0,0,0,0.0,0.0,1.0,2.509999990463257,94.13899993896484,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0
0,0,0,0,0,24.0,2,0,0,0,0.0,0.0,1.0,3.309999942779541,47.34600067138672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
0,1,0,1,0,27.0,0,0,0,0,0.0,1.0,0.0,5.070000171661377,48.1150016784668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,21.0,1,0,0,0,1.0,0.0,0.0,5.119999885559082,26.881999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0,1,0,0,0,32.0,2,0,0,0,1.0,0.0,0.0,3.0999999046325684,77.39299774169922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,0,0,0,24.0,0,0,0,0,0.0,1.0,0.0,8.90999984741211,85.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,21.0,1,0,1,0,0.0,1.0,0.0,2.2899999618530273,60.73899841308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,23.0,1,0,1,0,0.0,1.0,0.0,2.2899999618530273,50.55400085449219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
0,0,0,0,0,28.0,2,0,0,0,0.0,1.0,0.0,2.4000000953674316,76.63500213623047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,0,0,29.0,0,1,0,0,1.0,0.0,0.0,1.0299999713897705,79.9990005493164,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,1.0
0,0,0,0,0,23.0,2,0,0,0,1.0,0.0,0.0,2.559999942779541,22.163999557495117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0
1,1,0,0,0,28.0,1,0,0,0,1.0,0.0,0.0,1.5499999523162842,12.069999694824219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0
0,1,0,0,0,24.0,2,0,0,0,1.0,0.0,0.0,3.309999942779541,85.88200378417969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,28.0,2,0,1,0,0.0,0.0,1.0,3.5799999237060547,49.66600036621094,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0
0,0,0,0,0,25.0,2,0,0,0,1.0,0.0,0.0,2.8299999237060547,32.457000732421875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0
1,1,0,0,0,20.0,1,1,0,0,1.0,0.0,0.0,1.659999966621399,70.62799835205078,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,1.0
0,1,0,0,0,23.0,1,1,0,0,1.0,0.0,0.0,2.4700000286102295,62.60100173950195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0,0,0,24.0,1,1,0,0,1.0,0.0,0.0,2.4700000286102295,20.13800048828125,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,26.0,1,0,0,0,1.0,0.0,0.0,4.710000038146973,55.895999908447266,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1,0,0,0,28.0,1,0,0,0,1.0,0.0,0.0,4.710000038146973,25.121000289916992,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
0,0,0,0,0,26.0,2,0,0,0,0.0,0.0,1.0,4.170000076293945,78.02300262451172,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,25.0,1,0,1,0,0.0,0.0,1.0,3.200000047683716,86.27799987792969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,23.0,1,0,1,0,0.0,0.0,1.0,3.200000047683716,50.59600067138672,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
0,0,0,0,0,29.0,1,0,1,0,0.0,0.0,1.0,3.200000047683716,91.94999694824219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0
0,1,0,0,0,27.0,1,0,1,0,0.0,0.0,1.0,3.200000047683716,99.25700378417969,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,20.0,0,0,1,0,0.0,1.0,0.0,3.440000057220459,4.506999969482422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,0,0,0,0,21.0,3,0,1,0,0.0,1.0,0.0,1.0700000524520874,51.4630012512207,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0
0,0,0,0,0,22.0,3,0,1,0,0.0,1.0,0.0,1.0700000524520874,24.496000289916992,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
0,0,0,0,0,34.0,1,0,0,0,0.0,0.0,1.0,5.03000020980835,84.87999725341797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,30.0,0,1,0,0,0.0,0.0,0.0,2.140000104904175,7.159999847412109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
0,0,0,0,0,28.0,1,0,0,0,0.0,1.0,0.0,2.680000066757202,77.96099853515625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
0,0,0,0,0,28.0,1,0,0,0,0.0,1.0,0.0,1.2000000476837158,66.34100341796875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0,1,0,0,0,31.0,2,1,0,0,1.0,0.0,0.0,0.9900000095367432,78.00299835205078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
0,0,0,0,0,32.0,2,1,0,0,1.0,0.0,0.0,0.9900000095367432,42.65399932861328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0
1,1,0,0,0,26.0,0,0,1,0,0.0,0.0,1.0,1.9800000190734863,64.2249984741211,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0
0,0,0,0,0,25.0,7,0,0,0,0.0,1.0,0.0,2.609999895095825,38.75699996948242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
0,1,0,0,0,27.0,7,0,0,0,0.0,1.0,0.0,2.609999895095825,36.07400131225586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0
0,1,0,0,0,26.0,1,0,0,0,0.0,0.0,1.0,5.690000057220459,53.32899856567383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,0,0,0,28.0,1,0,0,0,0.0,0.0,1.0,5.690000057220459,57.944000244140625,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
0,0,0,0,0,27.0,1,0,0,0,1.0,0.0,0.0,1.2000000476837158,29.444000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0,1,0,0,0,29.0,1,0,0,0,0.0,0.0,1.0,3.5199999809265137,69.95500183105469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
0,0,0,0,0,37.0,3,0,0,0,0.0,1.0,0.0,2.2699999809265137,35.41699981689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,28.0,1,0,0,0,1.0,0.0,0.0,1.3899999856948853,37.75699996948242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
1,0,0,0,0,24.0,2,1,0,0,1.0,0.0,0.0,0.0,11.383000373840332,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0
1,0,0,0,0,18.0,3,0,0,0,0.0,0.0,0.0,0.8799999952316284,14.006999969482422,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0
1,0,0,0,0,19.0,3,0,0,0,0.0,0.0,0.0,0.8799999952316284,1.6679999828338623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
0,1,0,0,0,19.0,4,0,1,0,0.0,1.0,0.0,0.3700000047683716,92.8489990234375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,0,0,22.0,4,0,1,0,0.0,1.0,0.0,0.3700000047683716,40.40700149536133,3.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0
1,1,0,0,0,31.0,0,0,1,0,1.0,0.0,0.0,0.8100000023841858,2.747999906539917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0
0,1,0,0,0,27.0,1,0,0,0,0.0,1.0,0.0,3.259999990463257,43.91299819946289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
0,1,0,0,0,22.0,2,1,0,0,0.0,1.0,0.0,0.6299999952316284,89.14399719238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
